Nomestado,Valor,Volumen,Precio,Asacrificado,Anio,Cveestado,Nomespecie,Nomproducto,Cveespecie,Cveproducto
Tamaulipas,97.5,1.8,54.17,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,403.937,16.5,24.48,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,881.045,55.022,16.01,33736.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,154.515,15.968,9.68,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,953.089,72.06,13.23,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,29772.93,956.6,31.12,4824.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,39657.807,1906.82,20.8,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,2572.566,607.63,4.23,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1434.59,51.61,27.8,2774.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1601.729,94.549,16.94,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,725.617,22.696,31.97,765.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,785.704,37.521,20.94,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,1635.856,73.721,22.19,908.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,1220.559,90.791,13.44,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,5.31,0.099,53.64,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,45.922,1.87,24.56,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,12.021,0.752,15.99,449.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,3.627,0.376,9.65,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,12.954,0.979,13.23,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,2347.095,75.45,31.11,378.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,3110.7,149.53,20.8,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,189.366,44.73,4.23,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,147.768,5.31,27.83,285.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,164.917,9.712,16.98,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,116.624,3.648,31.97,125.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,127.494,6.086,20.95,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,189.14,8.247,22.93,107.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,141.2,10.4,13.58,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,458.25,8.46,54.17,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,1957.794,80.15,24.43,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,2301.012,143.712,16.01,88439.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,652.747,65.137,10.02,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,2439.517,183.953,13.26,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,14829.406,476.46,31.12,2401.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,19742.562,948.94,20.81,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,1280.17,302.1,4.24,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1209.828,43.524,27.8,2338.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1349.647,79.553,16.97,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,3167.307,99.068,31.97,3384.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,3452.986,164.83,20.95,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,8612.073,368.805,23.35,3800.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,6358.007,460.24,13.82,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,123.25,2.276,54.15,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,522.142,21.343,24.46,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,120.881,7.596,15.91,4961.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,98.637,9.575,10.3,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,126.594,9.555,13.25,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,30876.53,992.0,31.13,5004.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,41135.847,1977.69,20.8,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,2495.266,590.78,4.22,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1263.044,45.486,27.77,2444.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1406.465,83.022,16.94,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,2655.963,83.074,31.97,2837.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,2894.871,138.187,20.95,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,14516.594,629.852,23.05,7808.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,10743.373,781.891,13.74,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,19.211,2.312,8.31,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,9680.429,382.988,25.28,2049.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,8347.886,684.33,12.2,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,1055.283,293.288,3.6,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,3879.052,149.825,25.89,9484.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,3676.074,335.837,10.95,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,48.256,14.44,3.34,0.0,2006.0,28.0,Caprino,Leche,6.0,6.0
Tamaulipas,458.356,12.084,37.93,636.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,413.058,22.958,17.99,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,4297.741,163.438,26.3,2277.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,3245.811,213.432,15.21,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,16.202,0.356,45.51,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,71.3,3.565,20.0,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,164.022,8.85,18.53,4929.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,33.629,3.916,8.59,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,122.696,11.734,10.46,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,22398.429,864.929,25.9,4621.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,21214.237,1676.049,12.66,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,2524.689,662.353,3.81,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,3323.004,126.989,26.17,8038.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,3290.772,291.809,11.28,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,43.166,12.238,3.53,0.0,2006.0,28.0,Caprino,Leche,6.0,6.0
Tamaulipas,958.14,24.524,39.07,1290.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,879.976,47.538,18.51,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,5543.08,209.753,26.43,2920.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,4329.808,281.013,15.41,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,25.492,3.039,8.39,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,5375.935,209.989,25.6,1122.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,4683.344,377.728,12.4,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,584.712,160.809,3.64,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1776.445,68.52,25.93,4336.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1710.239,155.137,11.02,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,22.216,6.604,3.36,0.0,2006.0,28.0,Caprino,Leche,6.0,6.0
Tamaulipas,519.374,13.507,38.45,711.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,475.992,26.095,18.24,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,2934.072,111.685,26.27,1553.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,2264.882,148.429,15.26,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,36.28,4.36,8.32,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,6591.576,259.437,25.41,1386.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,5597.645,456.087,12.27,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,710.146,198.672,3.57,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1923.749,74.915,25.68,4742.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1853.032,169.45,10.94,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,23.998,7.22,3.32,0.0,2006.0,28.0,Caprino,Leche,6.0,6.0
Tamaulipas,502.349,13.151,38.2,693.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,458.608,25.117,18.26,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,3140.63,119.859,26.2,1668.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,2433.854,157.527,15.45,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,11.241,0.247,45.51,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,49.36,2.468,20.0,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,215.096,11.558,18.61,6375.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,83.473,9.715,8.59,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,158.512,15.196,10.43,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,36308.763,1396.384,26.0,7460.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,34312.26,2697.227,12.72,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,4088.038,1069.33,3.82,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,7911.329,303.303,26.08,19197.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,7789.083,690.782,11.28,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,103.563,29.229,3.54,0.0,2006.0,28.0,Caprino,Leche,6.0,6.0
Tamaulipas,680.319,17.416,39.06,918.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,615.389,33.561,18.34,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,6457.697,247.881,26.05,3450.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,5235.906,333.286,15.71,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,43.976,0.97,45.34,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,203.841,9.71,20.99,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,95.767,4.466,21.44,2647.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,12.893,1.321,9.76,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,84.895,5.416,15.68,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,7167.448,247.283,28.99,1101.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,9285.348,486.13,19.1,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,3382.884,565.47,5.98,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,28.36,1.101,25.76,78.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,42.7,2.73,15.64,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,112.535,4.379,25.7,220.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,139.05,8.47,16.42,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,417.158,19.085,21.86,259.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,351.805,23.75,14.81,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,31.486,0.688,45.77,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,142.366,6.944,20.5,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,695.231,32.217,21.58,18689.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,92.262,9.52,9.69,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,628.613,40.293,15.6,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,5720.7,190.596,30.02,734.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,6658.149,343.617,19.38,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,2721.0,459.75,5.92,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,21.858,0.833,26.24,59.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,31.78,2.065,15.39,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,131.475,5.367,24.5,269.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,163.664,10.357,15.8,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,344.538,15.79,21.82,212.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,291.415,19.71,14.79,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,135.603,6.292,21.55,3592.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,58.71,5.887,9.97,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,124.976,7.924,15.77,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,9865.034,326.628,30.2,1503.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,12498.531,643.665,19.42,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,1318.41,222.3,5.93,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,14.0,0.552,25.36,39.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,19.39,1.365,14.21,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,124.636,4.782,26.06,318.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,205.838,12.243,16.81,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,316.672,14.723,21.51,203.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,268.35,18.695,14.35,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,288.228,6.31,45.68,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,1323.677,63.138,20.97,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,1059.59,49.349,21.47,29078.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,159.413,16.305,9.78,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,989.641,63.535,15.58,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,83697.096,2746.754,30.47,13970.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,113981.863,5752.34,19.82,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,15504.312,2595.83,5.97,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,62.915,2.455,25.63,185.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,99.61,6.475,15.38,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,427.26,16.328,26.17,818.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,520.278,31.493,16.52,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,2663.445,122.155,21.8,1667.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,2263.025,154.05,14.69,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,68.063,1.495,45.53,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,314.911,14.924,21.1,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,100.429,4.668,21.51,2726.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,14.645,1.508,9.71,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,87.444,5.605,15.6,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,5340.363,176.705,30.22,775.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,6664.575,340.535,19.57,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,2486.25,415.53,5.98,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,13.045,0.51,25.58,35.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,18.9,1.225,15.43,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,75.225,2.925,25.72,147.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,92.936,5.66,16.42,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,288.132,13.19,21.85,181.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,245.181,16.65,14.73,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,25.367,0.55,46.12,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,108.0,5.5,19.64,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,1301.718,59.627,21.83,34666.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,184.278,18.951,9.72,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,1194.216,76.473,15.62,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,25583.386,847.178,30.2,3695.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,31826.556,1628.505,19.54,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,7686.9,1263.6,6.08,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,40.295,1.507,26.74,107.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,55.79,3.745,14.9,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,139.6,4.744,29.43,238.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,155.094,9.163,16.93,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,1541.309,70.676,21.81,959.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,1308.712,88.66,14.76,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,17.837,0.392,45.5,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,79.54,3.88,20.5,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,1108.587,51.294,21.61,30768.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,192.983,19.63,9.83,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,984.41,62.921,15.65,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,13435.773,446.548,30.09,1815.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,16095.813,827.71,19.45,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,5311.5,901.5,5.89,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,17.39,0.664,26.19,47.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,25.41,1.645,15.45,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,190.525,7.561,25.2,379.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,227.76,14.592,15.61,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,198.889,9.226,21.56,123.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,168.914,11.51,14.68,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,150.4,3.76,40.0,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,830.72,37.76,22.0,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,156.348,8.18,19.11,4708.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,42.179,4.3,9.81,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,112.709,9.915,11.37,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,208940.059,7363.5,28.38,28656.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,231587.962,13540.427,17.1,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,17490.714,6156.9,2.84,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,719.968,22.74,31.66,1233.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,804.08,43.1,18.66,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,10139.025,453.0,22.38,7016.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,10714.838,664.779,16.12,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,55.04,1.376,40.0,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,302.72,13.76,22.0,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,285.053,14.91,19.12,8636.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,60.66,6.16,9.85,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,218.406,19.198,11.38,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,148571.202,5247.2,28.31,21105.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,179755.938,10494.402,17.13,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,15879.174,5588.8,2.84,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,3333.134,105.3,31.65,5709.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,3725.198,199.74,18.65,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,11617.915,518.5,22.41,8016.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,12272.995,759.235,16.17,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Tamaulipas,187.2,4.68,40.0,0.0,2006.0,28.0,Abeja,Cera,1.0,2.0
Tamaulipas,1029.6,46.8,22.0,0.0,2006.0,28.0,Abeja,Miel,1.0,7.0
Tamaulipas,173.207,9.07,19.1,5191.0,2006.0,28.0,Ave,Carne,3.0,1.0
Tamaulipas,46.371,4.69,9.89,0.0,2006.0,28.0,Ave,Huevo-plato,3.0,4.0
Tamaulipas,128.902,11.348,11.36,0.0,2006.0,28.0,Ave,Ganado en pie,3.0,8.0
Tamaulipas,107322.013,3789.6,28.32,15307.0,2006.0,28.0,Bovino,Carne,4.0,1.0
Tamaulipas,129847.376,7579.198,17.13,0.0,2006.0,28.0,Bovino,Ganado en pie,4.0,3.0
Tamaulipas,14129.45,4973.6,2.84,0.0,2006.0,28.0,Bovino,Leche,4.0,6.0
Tamaulipas,1238.44,34.6,35.79,1877.0,2006.0,28.0,Caprino,Carne,6.0,1.0
Tamaulipas,1713.82,64.757,26.47,0.0,2006.0,28.0,Caprino,Ganado en pie,6.0,3.0
Tamaulipas,2589.188,81.8,31.65,4436.0,2006.0,28.0,Ovino,Carne,12.0,1.0
Tamaulipas,2895.572,155.261,18.65,0.0,2006.0,28.0,Ovino,Ganado en pie,12.0,3.0
Tamaulipas,19517.505,871.7,22.39,13439.0,2006.0,28.0,Porcino,Carne,14.0,1.0
Tamaulipas,20536.315,1273.693,16.12,0.0,2006.0,28.0,Porcino,Ganado en pie,14.0,3.0
Veracruz,584.606,30.4,19.23,16421.0,2006.0,30.0,Ave,Carne,3.0,1.0
Veracruz,113.458,11.938,9.5,0.0,2006.0,30.0,Ave,Huevo-plato,3.0,4.0
Veracruz,509.467,37.412,13.62,0.0,2006.0,30.0,Ave,Ganado en pie,3.0,8.0
Veracruz,7796.743,261.299,29.84,1612.0,2006.0,30.0,Bovino,Carne,4.0,1.0
Veracruz,7145.518,514.034,13.9,0.0,2006.0,30.0,Bovino,Ganado en pie,4.0,3.0
Veracruz,780.951,315.456,2.48,0.0,2006.0,30.0,Bovino,Leche,4.0,6.0
Veracruz,820.38,27.677,29.64,1730.0,2006.0,30.0,Caprino,Carne,6.0,1.0
Veracruz,1076.221,55.34,19.45,0.0,2006.0,30.0,Caprino,Ganado en pie,6.0,3.0
Veracruz,4.792,1.368,3.5,0.0,2006.0,30.0,Caprino,Leche,6.0,6.0
Veracruz,138.822,4.518,30.73,750.0,2006.0,30.0,Guajolote,Carne,10.0,1.0
Veracruz,108.06,6.094,17.73,0.0,2006.0,30.0,Guajolote,Ganado en pie,10.0,8.0
Veracruz,4196.53,110.17,38.09,5231.0,2006.0,30.0,Ovino,Carne,12.0,1.0
Veracruz,4970.436,224.497,22.14,0.0,2006.0,30.0,Ovino,Ganado en pie,12.0,3.0
Veracruz,56.839,11.3,5.03,0.0,2006.0,30.0,Ovino,Lana,12.0,5.0
